OBJECTID,CVE_COL,ID_COL,COLONIA,CP,CVE_ENT,NOM_ENT,MUN,CVE_MUN,NOM_MUN,LOC,CVE_LOC,NOM_LOC,SUN_2018,NOM_SUN,POBTOT,P6A14NAE,SBASC,PSDSS,OVSDE,OVSEE,OVSAE,OVPT,OVHAC,OVSREF,OVSINT,OVSCEL,IM_2020,GM_2020,IMN_2020,CLASIF,POLIGONO_WKT
79409,26030_0562,79409,San Isidro,83170,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,192.811081,2.666667,7.968971,10.59393,0.07453,0.46581,0.0,0.223589,10.825414,0.577604,12.283318,1.937768,153.91050633371,Muy bajo,0.9812719036787,Fraccionamiento,"POLYGON ((-111.012423 29.098097, -111.012395 29.097885, -111.012322 29.09772, -111.012168 29.097372, -111.011871 29.096886, -111.011653 29.096652, -111.011734 29.096551, -111.011718 29.096359, -111.013082 29.096455, -111.013105 29.096292, -111.013124 29.096225, -111.013129 29.096157, -111.013129 29.096016, -111.013617 29.096029, -111.01367 29.09603, -111.013661 29.096221, -111.013637 29.096714, -111.013629 29.096895, -111.013688 29.0969, -111.014106 29.096955, -111.014067 29.098025, -111.013634 29.097997, -111.013576 29.097997, -111.013503 29.097997, -111.013274 29.097994, -111.013055 29.097985, -111.013004 29.097981, -111.012946 29.097983, -111.012693 29.098008, -111.012423 29.098097))"
79410,26030_0563,79410,San Javier,83128,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,832.470086,4.600697,11.991116,17.979474,0.0,0.0,0.038245,0.503173,8.822509,0.38289,11.928488,2.653102,152.96326706402,Muy bajo,0.9752326845016,Fraccionamiento,"POLYGON ((-110.989899 29.120703, -110.989892 29.120285, -110.989892 29.119802, -110.989885 29.119305, -110.989864 29.118803, -110.9906 29.118799, -110.991448 29.118795, -110.991827 29.118853, -110.992347 29.118897, -110.992341 29.118448, -110.992429 29.118444, -110.992493 29.118442, -110.992552 29.11844, -110.993572 29.118438, -110.994714 29.118434, -110.995472 29.118432, -110.995506 29.118526, -110.995839 29.118529, -110.995839 29.118877, -110.995841 29.119321, -110.995839 29.119781, -110.994706 29.119786, -110.993584 29.119791, -110.992557 29.119798, -110.992499 29.119798, -110.992452 29.119797, -110.992358 29.119796, -110.992364 29.12025, -110.992362 29.120692, -110.991289 29.120697, -110.990717 29.120699, -110.990164 29.120702, -110.989899 29.120703))"
79411,26030_0564,79411,San Jeronimo,83125,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,128.882294,2.670623,6.994489,14.130435,0.0,0.0,0.0,0.460503,6.872122,0.354736,8.678711,2.019129,154.186547607533,Muy bajo,0.9830318325667,Fraccionamiento,"POLYGON ((-110.996835 29.114409, -110.996898 29.114409, -110.99707 29.114409, -110.997041 29.113876, -110.997507 29.113865, -110.997988 29.113859, -110.998463 29.113853, -110.998461 29.114398, -110.998468 29.114446, -110.998465 29.114847, -110.997542 29.114842, -110.997552 29.115321, -110.99755 29.115737, -110.997525 29.116203, -110.997358 29.1162, -110.99719 29.116172, -110.996958 29.116162, -110.996861 29.116154, -110.996862 29.115744, -110.996844 29.115292, -110.996843 29.114864, -110.996835 29.114409))"
79412,26030_0565,79412,San Jose de Las Minitas,83285,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,1900.527997,4.683008,24.544227,24.3604,0.99892,0.344008,1.710644,4.649998,33.535307,3.550472,38.204984,4.959722,148.896645887264,Medio,0.9493055324266,Colonia,"POLYGON ((-110.985469 29.043422, -110.985519 29.043375, -110.985521 29.043305, -110.985453 29.043109, -110.985389 29.042997, -110.985277 29.042884, -110.985219 29.042704, -110.985109 29.042393, -110.984983 29.042059, -110.984999 29.041549, -110.984912 29.041184, -110.984868 29.040877, -110.984879 29.040675, -110.98489 29.040579, -110.984956 29.040377, -110.985043 29.040281, -110.985109 29.040243, -110.985284 29.04006, -110.985491 29.039935, -110.985721 29.039743, -110.985917 29.039573, -110.986029 29.03946, -110.986028 29.039388, -110.986028 29.039357, -110.986526 29.039839, -110.987382 29.039211, -110.987944 29.038788, -110.988195 29.038598, -110.988255 29.038543, -110.988386 29.038368, -110.988489 29.038231, -110.988715 29.03812, -110.989055 29.038126, -110.989674 29.038137, -110.989564 29.03768, -110.990342 29.037685, -110.991401 29.037578, -110.992417 29.037487, -110.994774 29.037327, -110.997809 29.037108, -110.997939 29.037203, -110.997992 29.037236, -110.998119 29.037316, -110.998201 29.037383, -110.998293 29.037458, -110.998368 29.037519, -110.998489 29.037637, -110.998801 29.037423, -110.999586 29.036795, -111.000505 29.036139, -111.001366 29.035509, -111.002987 29.034324, -111.003729 29.033884, -111.003804 29.034143, -111.004248 29.03452, -111.004374 29.034584, -111.003373 29.03556, -111.002222 29.036451, -111.001337 29.037094, -111.000487 29.037737, -110.999837 29.038202, -110.99961 29.038365, -110.99882 29.038932, -110.997442 29.039923, -110.997022 29.040225, -110.996564 29.040553, -110.99614 29.040858, -110.995274 29.041481, -110.994821 29.041806, -110.994401 29.042105, -110.993927 29.042448, -110.993506 29.042751, -110.993067 29.043066, -110.992558 29.043432, -110.992214 29.043679, -110.990451 29.044945, -110.989833 29.045388, -110.988902 29.046071, -110.988151 29.046597, -110.988006 29.046701, -110.987111 29.047344, -110.986978 29.047172, -110.986922 29.04722, -110.985987 29.046912, -110.985902 29.046892, -110.985822 29.046872, -110.985774 29.046861, -110.985382 29.046766, -110.985263 29.046737, -110.984843 29.046635, -110.984834 29.046525, -110.984911 29.046383, -110.985031 29.046349, -110.985075 29.046134, -110.985211 29.04599, -110.985271 29.045904, -110.985293 29.045827, -110.985066 29.04542, -110.985025 29.045293, -110.984988 29.045185, -110.984918 29.045108, -110.984861 29.045019, -110.984813 29.044947, -110.984722 29.04488, -110.984538 29.044851, -110.984534 29.044679, -110.984608 29.044494, -110.984661 29.044398, -110.984738 29.044271, -110.984832 29.044178, -110.984868 29.044142, -110.984946 29.044056, -110.985048 29.043952, -110.985108 29.043906, -110.985147 29.043875, -110.985212 29.043847, -110.985252 29.043829, -110.9853 29.043807, -110.985315 29.043779, -110.98534 29.043725, -110.985361 29.043708, -110.985441 29.043665, -110.985454 29.043617, -110.985471 29.043554, -110.985466 29.043528, -110.985466 29.043479, -110.985469 29.043422))"
79413,26030_0566,79413,San Juan,83070,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,742.148991,8.372384,14.897161,14.142723,0.000288,0.337431,0.000155,2.022793,16.308172,0.956319,18.786034,5.789376,151.251878862349,Bajo,0.9643215569991,Colonia,"POLYGON ((-110.941845 29.076205, -110.941652 29.076174, -110.939531 29.075841, -110.937715 29.075556, -110.937885 29.075411, -110.938124 29.075208, -110.939325 29.074195, -110.939874 29.073734, -110.940352 29.073333, -110.940959 29.072823, -110.941342 29.07252, -110.941735 29.072197, -110.941822 29.072126, -110.941864 29.072171, -110.942254 29.072208, -110.942926 29.072271, -110.943583 29.072333, -110.944266 29.07239, -110.944344 29.072396, -110.945132 29.072462, -110.944939 29.073468, -110.944806 29.074117, -110.944337 29.074085, -110.943901 29.074056, -110.943633 29.074037, -110.943412 29.074022, -110.943351 29.074623, -110.943289 29.075241, -110.943217 29.075938, -110.94317 29.076413, -110.941845 29.076205))"
79414,26030_0567,79414,San Judas Tadeo,83170,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,94.874794,2.845927,25.145544,20.392998,0.331565,0.381363,0.630078,2.636379,31.852097,4.178412,40.258662,4.344221,150.233933099291,Bajo,0.9578315414664,Colonia,"POLYGON ((-111.010655 29.128597, -111.011068 29.128541, -111.011085 29.12863, -111.011208 29.129285, -111.009079 29.129579, -111.008975 29.128917, -111.008961 29.128829, -111.009201 29.128799, -111.010655 29.128597))"
79415,26030_0568,79415,San Lorenzo,83104,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,332.1096800000001,2.322206,9.107602,19.655443,0.0,0.0,0.0,1.461759,10.989298,0.9136,22.29183,1.383451,153.332623161885,Muy bajo,0.97758755143,Colonia,"POLYGON ((-111.004738 29.152793, -111.004686 29.151789, -111.004658 29.151577, -111.004923 29.151524, -111.006547 29.151355, -111.006638 29.151346, -111.007081 29.151327, -111.00725 29.151292, -111.007367 29.151902, -111.007553 29.15346, -111.005227 29.153788, -111.005225 29.153768, -111.005211 29.153689, -111.005041 29.15276, -111.004943 29.152773, -111.004791 29.152788, -111.004738 29.152793))"
79416,26030_0569,79416,San Lorenzo,83106,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,107.086594,2.739726,4.976427,10.670978,0.0,0.0,0.0,1.019108,6.072187,0.254777,3.566879,0.212314,154.714262515754,Muy bajo,0.9863963320081,Fraccionamiento,"POLYGON ((-110.959449 29.13314, -110.959494 29.133135, -110.960912 29.132971, -110.960987 29.133388, -110.961556 29.133315, -110.961696 29.133437, -110.961459 29.133859, -110.961406 29.133954, -110.961229 29.133963, -110.960853 29.13402, -110.960677 29.134019, -110.959606 29.134146, -110.959594 29.134063, -110.959581 29.13398, -110.959561 29.133798, -110.959546 29.133713, -110.959495 29.133392, -110.959449 29.13314))"
79417,26030_0570,79417,San Luis,83160,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,6044.90217,4.852777,28.61084,16.780148,0.312285,0.163617,0.215974,2.659052,33.446218,3.08322,40.091996,5.629348,149.89537416198,Bajo,0.9556730249308,Colonia,"POLYGON ((-110.925424 29.111841, -110.925108 29.111458, -110.924816 29.111362, -110.924605 29.110923, -110.92466 29.110888, -110.924721 29.110858, -110.924707 29.110682, -110.924679 29.110262, -110.924646 29.10988, -110.924583 29.109575, -110.92459 29.109499, -110.924608 29.109372, -110.924863 29.108971, -110.92481 29.108898, -110.92472 29.108813, -110.924272 29.108506, -110.924132 29.108244, -110.924105 29.108202, -110.924085 29.108151, -110.924043 29.107762, -110.923747 29.107537, -110.923721 29.107483, -110.923684 29.107418, -110.923493 29.10687, -110.923449 29.106805, -110.923009 29.106805, -110.92306 29.106582, -110.923193 29.106367, -110.923334 29.106309, -110.923573 29.106228, -110.923538 29.106206, -110.923389 29.106093, -110.923153 29.105973, -110.923061 29.105885, -110.922833 29.105504, -110.92244 29.105497, -110.921865 29.105486, -110.920691 29.105476, -110.920688 29.104783, -110.920692 29.104225, -110.920695 29.104102, -110.920699 29.103806, -110.920687 29.103418, -110.920676 29.10307, -110.919868 29.102855, -110.919694 29.102779, -110.919635 29.102803, -110.919395 29.103255, -110.91901 29.104013, -110.918937 29.104146, -110.918661 29.104724, -110.91861 29.104802, -110.918484 29.105034, -110.918404 29.105192, -110.917951 29.106083, -110.915811 29.105972, -110.912863 29.105816, -110.912869 29.106021, -110.912868 29.106044, -110.912869 29.106097, -110.912883 29.106749, -110.912881 29.106781, -110.91262 29.106774, -110.912382 29.106767, -110.912188 29.106737, -110.912187 29.106316, -110.912252 29.105886, -110.912306 29.105525, -110.912466 29.104957, -110.9127 29.104439, -110.912771 29.104282, -110.913044 29.10375, -110.913372 29.103272, -110.913407 29.103221, -110.914819 29.101834, -110.915063 29.10164, -110.915967 29.100977, -110.917061 29.100049, -110.917519 29.099716, -110.918415 29.099236, -110.920123 29.098853, -110.921318 29.098586, -110.922504 29.09832, -110.923724 29.09814, -110.924917 29.097882, -110.925114 29.09784, -110.925161 29.09783, -110.926111 29.097637, -110.926262 29.097613, -110.927262 29.097453, -110.927329 29.097448, -110.928068 29.097398, -110.928521 29.097399, -110.929761 29.09741, -110.929924 29.097412, -110.930932 29.097444, -110.930949 29.098422, -110.930963 29.099197, -110.930991 29.099326, -110.931 29.099365, -110.931078 29.099717, -110.931313 29.10021, -110.931627 29.100658, -110.931937 29.101102, -110.930823 29.101068, -110.930822 29.101483, -110.93082 29.101902, -110.930819 29.102298, -110.932361 29.102337, -110.932855 29.102349, -110.932947 29.102709, -110.932934 29.102924, -110.932977 29.103483, -110.933014 29.104328, -110.933017 29.104382, -110.932966 29.104717, -110.932953 29.106598, -110.932144 29.106592, -110.931451 29.10662, -110.930747 29.10664, -110.93074 29.106726, -110.930736 29.106773, -110.930734 29.106804, -110.930729 29.106862, -110.930647 29.107879, -110.929799 29.111734, -110.928133 29.111798, -110.928071 29.111798, -110.927611 29.111798, -110.927483 29.111795, -110.926791 29.111776, -110.925424 29.111841))"
79419,26030_0571,79419,San Luis Rey,83106,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,826.141726,1.324446,7.828242,14.88891,0.0,0.0,0.054071,0.027035,12.515237,1.243627,16.752076,2.083412,154.107046319152,Muy bajo,0.9825249641114,Fraccionamiento,"POLYGON ((-110.972074 29.151404, -110.972007 29.151016, -110.971949 29.150638, -110.971926 29.150452, -110.971984 29.150428, -110.973503 29.150254, -110.973561 29.150245, -110.973541 29.149981, -110.973432 29.149241, -110.973545 29.149245, -110.974977 29.149295, -110.975066 29.149765, -110.975082 29.149878, -110.975127 29.150123, -110.975148 29.150248, -110.975191 29.150498, -110.975214 29.150634, -110.975256 29.150874, -110.975277 29.151011, -110.975316 29.151245, -110.975343 29.151435, -110.973778 29.151635, -110.972147 29.151819, -110.972106 29.1516, -110.972074 29.151404))"
79420,26030_0572,79420,San Marcos,83174,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,2143.817927,1.013159,1.865722,7.92168,0.0,0.004628,0.007607,0.185094,8.568096,0.086544,4.984383,0.70789,155.495540461511,Muy bajo,0.9913774480826,Fraccionamiento,"MULTIPOLYGON (((-111.032329 29.126237, -111.034295 29.125973, -111.034472 29.125949, -111.036409 29.125702, -111.036433 29.125701, -111.036469 29.125923, -111.036484 29.125982, -111.036491 29.126024, -111.036657 29.127002, -111.035645 29.127796, -111.032742 29.128488, -111.032329 29.126237)), ((-111.031866 29.123442, -111.031488 29.12198, -111.03296 29.121772, -111.033683 29.121671, -111.034215 29.121596, -111.035647 29.121334, -111.036056 29.122719, -111.036065 29.123581, -111.035977 29.1236, -111.034177 29.123861, -111.03399 29.123897, -111.032616 29.124113, -111.031945 29.124169, -111.031919 29.124013, -111.031866 29.123442)))"
79421,26030_0573,79421,San Pablo,83170,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,349.37289,3.328478,16.321235,15.767945,0.030092,0.126918,0.080598,1.267063,29.97628,2.140418,29.60658,2.492579,151.986712794075,Bajo,0.9690065645938,Fraccionamiento,"POLYGON ((-111.014365 29.128959, -111.014789 29.1289, -111.015179 29.128853, -111.015332 29.128833, -111.015451 29.128818, -111.015787 29.128768, -111.015771 29.128699, -111.015869 29.128683, -111.016258 29.128616, -111.016283 29.128612, -111.016375 29.128599, -111.016738 29.128549, -111.016857 29.128533, -111.016874 29.128622, -111.016958 29.129081, -111.017027 29.129475, -111.016977 29.129482, -111.015979 29.129621, -111.016072 29.130271, -111.015252 29.130361, -111.014691 29.130425, -111.014642 29.130431, -111.014608 29.130258, -111.014526 29.129731, -111.014442 29.129328, -111.014409 29.129169, -111.014365 29.128959))"
79422,26030_0574,79422,San Pablo,83289,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,48.46476,2.027027,11.485644,13.980378,0.0,0.0,0.0,0.070126,12.131837,0.631136,15.603086,2.945301,153.753440099561,Muy bajo,0.9802705121152,Fraccionamiento,"POLYGON ((-110.962112 29.060377, -110.962153 29.060547, -110.962209 29.060735, -110.962168 29.060771, -110.961549 29.061306, -110.961518 29.061333, -110.961486 29.06136, -110.960899 29.061865, -110.959969 29.060981, -110.960133 29.060872, -110.960197 29.060826, -110.960409 29.060676, -110.960432 29.06066, -110.960637 29.060778, -110.960746 29.060706, -110.96112 29.060617, -110.961375 29.060549, -110.961532 29.060453, -110.961606 29.060381, -110.961629 29.060297, -110.961409 29.060186, -110.961568 29.060021, -110.961625 29.059963, -110.961859 29.060054, -110.961902 29.060093, -110.962044 29.06022, -110.962112 29.060377))"
79423,26030_0575,79423,San Pedro El Saucito,83300,26,Sonora,030,26030,Hermosillo,0535,260300535,San Pedro o el Saucito (San Pedro el Saucito),M26.02,Hermosillo,3243.535847,4.696327,29.626142,26.52234,0.750793,0.125097,2.059097,1.978338,31.961309,1.90861,34.776915,2.853057,149.211474115654,Medio,0.9513127514422,-,"POLYGON ((-110.884511 29.192382, -110.881243 29.192054, -110.878623 29.192255, -110.878092 29.190037, -110.879808 29.189998, -110.879739 29.187666, -110.8774 29.187249, -110.877412 29.186211, -110.879951 29.186275, -110.879977 29.18418, -110.879723 29.183101, -110.879794 29.181514, -110.877801 29.181309, -110.877873 29.1796, -110.879009 29.179479, -110.879056 29.178299, -110.878384 29.178279, -110.878461 29.17777, -110.878801 29.17776, -110.878641 29.176468, -110.877482 29.176813, -110.877252 29.175572, -110.877484 29.174657, -110.877162 29.173273, -110.876324 29.173255, -110.875702 29.172844, -110.87575 29.171115, -110.877331 29.166865, -110.876684 29.16544, -110.875272 29.164117, -110.874786 29.163018, -110.874742 29.161492, -110.880768 29.161741, -110.889166 29.163376, -110.8897 29.163478, -110.889921 29.163539, -110.889785 29.171422, -110.889748 29.173935, -110.892771 29.175188, -110.893494 29.174674, -110.891428 29.171824, -110.89474 29.170773, -110.898028 29.170456, -110.902611 29.166965, -110.903805 29.16754, -110.908563 29.16572, -110.908671 29.166091, -110.908903 29.167615, -110.906535 29.168441, -110.897759 29.174932, -110.89631 29.17574, -110.895388 29.176363, -110.895202 29.178003, -110.894596 29.178604, -110.893779 29.178765, -110.893777 29.181122, -110.889335 29.18115, -110.889063 29.181246, -110.889035 29.18182, -110.888987 29.182827, -110.888985 29.183835, -110.888954 29.184974, -110.888925 29.185982, -110.888921 29.186808, -110.888917 29.187338, -110.88891 29.188375, -110.888878 29.190623, -110.888859 29.191423, -110.888797 29.192714, -110.884511 29.192382))"
79424,26030_0576,79424,San Rafael,83106,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,87.924001,2.767698,6.056538,11.087309,0.0,0.01458,0.00648,1.066948,7.761605,0.395935,5.551373,0.464679,154.486906114181,Muy bajo,0.9849467984168,Colonia,"POLYGON ((-110.958591 29.135844, -110.958997 29.135608, -110.95911 29.135577, -110.959224 29.135561, -110.959585 29.135549, -110.96016 29.13568, -110.960447 29.135753, -110.960494 29.13577, -110.960231 29.136264, -110.959934 29.136728, -110.95991 29.136779, -110.959886 29.13683, -110.95983 29.136822, -110.959052 29.136301, -110.958672 29.13613, -110.958494 29.135979, -110.958591 29.135844))"
79425,26030_0577,79425,San Rafael,83145,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,68.579207,2.741612,5.000884,10.685971,0.0,0.000253,0.0,1.017729,6.08806,0.255318,3.599375,0.220936,154.709536243762,Muy bajo,0.986366199186,Fraccionamiento,"POLYGON ((-110.959606 29.134146, -110.960677 29.134019, -110.960853 29.13402, -110.961229 29.133963, -110.961406 29.133954, -110.961245 29.134241, -110.960994 29.134723, -110.960813 29.134787, -110.95975 29.134906, -110.959735 29.134813, -110.959626 29.134308, -110.959606 29.134171, -110.959606 29.134146))"
79426,26030_0578,79426,San Sebastian,83105,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,393.877378,5.25109,9.420258,16.481591,0.032747,0.401935,0.032045,0.178947,17.517184,0.575076,17.367093,1.041726,152.63875026305,Muy bajo,0.9731636950177,Fraccionamiento,"POLYGON ((-110.986029 29.15128, -110.98601 29.151127, -110.985754 29.150332, -110.985745 29.150285, -110.985741 29.150258, -110.985734 29.15024, -110.985683 29.150104, -110.988001 29.149753, -110.988174 29.149721, -110.988237 29.149908, -110.988321 29.150163, -110.988577 29.150934, -110.988596 29.150989, -110.988205 29.151029, -110.987733 29.15109, -110.987541 29.151119, -110.987246 29.151162, -110.98657 29.151257, -110.986198 29.151307, -110.986029 29.15128))"
79427,26030_0579,79427,Santa Anita Residencial,83140,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,311.518402,3.571429,2.830189,8.536586,0.0,0.0,0.0,0.3125,7.8125,0.3125,5.993691,0.946372,154.776572120323,Muy bajo,0.9867935931552,Fraccionamiento,"POLYGON ((-110.971834 29.008322, -110.971322 29.009558, -110.97102 29.010756, -110.970574 29.010739, -110.970539 29.011185, -110.970228 29.011135, -110.969046 29.011121, -110.970476 29.007865, -110.971834 29.008322))"
79428,26030_0580,79428,Santa Barbara,83114,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,1424.038909,0.455365,2.72543,8.209106,0.0,0.000392,0.001177,0.010544,4.397592,0.007869,6.540629,0.741831,155.68200680237,Muy bajo,0.9925662829817,Fraccionamiento,"POLYGON ((-110.968415 29.152973, -110.967628 29.152113, -110.96726 29.151711, -110.967208 29.15143, -110.967183 29.151291, -110.967826 29.149667, -110.968045 29.149136, -110.968078 29.149104, -110.969726 29.149174, -110.969775 29.149493, -110.969784 29.14956, -110.969792 29.149612, -110.96984 29.149953, -110.969859 29.150084, -110.969972 29.150868, -110.970041 29.151417, -110.970014 29.151447, -110.970029 29.151569, -110.97004 29.151637, -110.970247 29.153251, -110.970296 29.15321, -110.971214 29.1532, -110.971981 29.153204, -110.972367 29.153197, -110.972387 29.153314, -110.972444 29.153633, -110.972464 29.153751, -110.972495 29.153949, -110.972528 29.154156, -110.972641 29.154865, -110.972685 29.155143, -110.972707 29.15528, -110.972729 29.155418, -110.972764 29.155635, -110.970565 29.155695, -110.969845 29.155727, -110.96915 29.154103, -110.969061 29.153939, -110.968845 29.153714, -110.968841 29.153442, -110.968459 29.15302, -110.968415 29.152973))"
79430,26030_0581,79430,Santa Cruz,83224,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,47.260654,4.521208,5.536562,10.713936,0.146276,0.0,0.0,1.334995,4.0823,0.048759,3.559386,1.525166,154.144471508116,Muy bajo,0.9827635721655,Residencial,"POLYGON ((-111.018456 29.086182, -111.018499 29.086676, -111.018502 29.086896, -111.018525 29.086897, -111.018463 29.08758, -111.018366 29.08774, -111.018142 29.087754, -111.017433 29.087808, -111.016587 29.08787, -111.016676 29.087109, -111.017522 29.087069, -111.017528 29.087023, -111.017719 29.086247, -111.018456 29.086182))"
79431,26030_0582,79431,Santa Engracia Privada Residencial,83287,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,70.840135,1.299394,9.681771,16.025063,0.0,0.20473,0.0,0.022509,26.824424,2.010856,21.301238,1.53144,153.270802319574,Muy bajo,0.9771934064358,Fraccionamiento,"POLYGON ((-111.000003 29.059793, -111.000423 29.059712, -111.000446 29.059707, -111.000671 29.059656, -111.000943 29.060497, -111.000952 29.060533, -111.001001 29.060717, -111.000376 29.060923, -111.00025 29.060491, -111.000227 29.060418, -111.000098 29.060013, -111.000003 29.059793))"
79432,26030_0583,79432,Santa Fe,83106,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,813.304062,5.589551,9.264657,18.842884,0.0,0.123958,0.0,0.08918,12.084408,1.402206,19.815763,2.967223,152.577855029561,Muy bajo,0.9727754513357,Fraccionamiento,"POLYGON ((-110.960303 29.148742, -110.960796 29.148768, -110.961741 29.148809, -110.962216 29.148833, -110.963281 29.148877, -110.96311 29.149326, -110.962937 29.149753, -110.96285 29.149996, -110.962916 29.15174, -110.962928 29.152165, -110.962959 29.153203, -110.96054 29.153392, -110.961143 29.153186, -110.960917 29.152844, -110.96074 29.152571, -110.961678 29.152368, -110.961674 29.152188, -110.961674 29.152167, -110.960935 29.152335, -110.960283 29.151295, -110.960393 29.151234, -110.960138 29.150778, -110.960237 29.15077, -110.960241 29.150658, -110.9603 29.150657, -110.96029 29.150367, -110.960264 29.150333, -110.960249 29.150083, -110.960243 29.15002, -110.960233 29.14992, -110.960236 29.14965, -110.960256 29.149504, -110.960327 29.14942, -110.960301 29.149197, -110.960303 29.148742))"
79433,26030_0584,79433,Santa Isabel,83130,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,1116.770112,2.432709,18.315713,14.866996,0.0,0.032203,0.0,0.418631,10.533,0.451572,19.151623,4.550841,152.970587564193,Muy bajo,0.9752793570863,Fraccionamiento,"POLYGON ((-110.985385 29.120722, -110.985357 29.120707, -110.984604 29.120315, -110.983626 29.119805, -110.983507 29.119743, -110.9827 29.11933, -110.981748 29.118842, -110.981472 29.118701, -110.980279 29.118039, -110.980263 29.117612, -110.980257 29.117196, -110.980263 29.116795, -110.981466 29.116794, -110.983489 29.116791, -110.985532 29.116779, -110.986547 29.116773, -110.98655 29.117195, -110.986553 29.117591, -110.986556 29.118, -110.98656 29.118412, -110.986562 29.118615, -110.986564 29.118819, -110.986562 29.119307, -110.98656 29.119804, -110.986558 29.12031, -110.986564 29.120717, -110.985554 29.120699, -110.985385 29.120722))"
79434,26030_0585,79434,Santa Lucia,83150,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,273.674267,2.795041,15.31833,17.598564,0.537149,0.100715,0.0,2.350817,16.704872,2.457729,15.5936,3.92982,152.168585899021,Bajo,0.9701661148556,Colonia,"POLYGON ((-110.941969 29.114112, -110.942087 29.113269, -110.942463 29.112132, -110.94275 29.111758, -110.942975 29.111758, -110.944767 29.112251, -110.944841 29.112271, -110.944945 29.112276, -110.945577 29.112449, -110.946004 29.112449, -110.94598 29.112514, -110.945189 29.114603, -110.945089 29.114881, -110.944887 29.115511, -110.944731 29.115997, -110.94425 29.117246, -110.944184 29.117233, -110.942613 29.116938, -110.941774 29.115918, -110.941593 29.115761, -110.941477 29.115586, -110.941496 29.115529, -110.941969 29.114112))"
79435,26030_0586,79435,Santa Martha,83174,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,1160.932474,1.136168,1.616365,8.189354,0.0,0.002578,0.005021,0.109994,8.684575,0.122652,5.762768,0.416081,155.481069939182,Muy bajo,0.991285189813,Fraccionamiento,"POLYGON ((-111.031945 29.124169, -111.032616 29.124113, -111.03399 29.123897, -111.034177 29.123861, -111.035977 29.1236, -111.036065 29.123581, -111.036196 29.124741, -111.036433 29.125701, -111.036409 29.125702, -111.034472 29.125949, -111.034295 29.125973, -111.032329 29.126237, -111.032316 29.126171, -111.032005 29.124554, -111.031945 29.124169))"
79436,26030_0587,79436,Santa Regina,83289,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,403.38736,2.027027,11.485644,13.980378,0.0,0.0,0.0,0.070126,12.131838,0.631136,15.603086,2.945302,153.753440080884,Muy bajo,0.9802705119961,Barrio,"POLYGON ((-110.963259 29.063819, -110.963419 29.063796, -110.963485 29.063785, -110.963963 29.063711, -110.964698 29.063594, -110.964624 29.0633, -110.964706 29.063286, -110.964775 29.063275, -110.965092 29.063226, -110.96521 29.063223, -110.965258 29.063221, -110.965491 29.063227, -110.965762 29.063206, -110.966111 29.063215, -110.966592 29.063293, -110.967148 29.063415, -110.967405 29.063997, -110.967763 29.064618, -110.967856 29.064779, -110.969067 29.066591, -110.964128 29.066898, -110.96385 29.066987, -110.963536 29.065332, -110.963259 29.063819))"
